"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Group]] to [[Propose]] [[New]] High-Speed Wireless [[Format]]  [[LOS]] ANGELES (Reuters) - A [[group]] of technology [[companies]]  [[including]] Texas [[Instruments]] [[Inc]]. &lt;TXN.N&gt;, STMicroelectronics  &lt;STM.[[PA]]&gt; and Broadcom [[Corp]]. &lt;BRCM.O&gt;, on [[Thursday]] [[said]] they  [[will]] [[propose]] a [[new]] wireless [[networking]] [[standard]] up to 10 [[times]]  the [[speed]] of the [[current]] [[generation]].","[[Panel]] to [[Provides]] [[Newly]] High-Speed Wireless [[Model]]  [[THE]] ANGELES (Reuters) - A [[grouping]] of technology [[business]]  [[incorporating]] Texas [[Utilities]] [[Serv]]. &lt;TXN.N&gt;, STMicroelectronics  &lt;STM.[[AP]]&gt; and Broadcom [[Corporation]]. &lt;BRCM.O&gt;, on [[Fridays]] [[contends]] they  [[aspiration]] [[recommends]] a [[novo]] wireless [[chains]] [[routines]] up to 10 [[schedules]]  the [[rate]] of the [[recent]] [[produces]].",0.004514813423156738,0.43510615825653076,3,3,3,711,"Failed"
"Apple [[Launches]] Graphics Software, Video [[Bundle]]  [[LOS]] [[ANGELES]] (Reuters) - Apple Computer Inc.&lt;AAPL.[[O]]&gt; on  Tuesday began shipping a [[new]] program designed to let users  create real-time motion graphics and [[unveiled]] a discount  video-editing software bundle featuring its [[flagship]] [[Final]] [[Cut]]  Pro software.","Apple [[Undertake]] Graphics Software, Video [[Pooling]]  [[LOOS]] [[SACRAMENTO]] (Reuters) - Apple Computer Inc.&lt;AAPL.[[oder]]&gt; on  Tuesday began shipping a [[youngest]] program designed to let users  create real-time motion graphics and [[unmask]] a discount  video-editing software bundle featuring its [[label]] [[Elapsed]] [[Cutting]]  Pro software.",0.004025280475616455,0.5065804719924927,3,2,3,359,"Successful"
"[[Dutch]] [[Retailer]] [[Beats]] Apple to Local [[Download]] Market  AMSTERDAM (Reuters) - Free Record [[Shop]], a Dutch music  retail chain, beat Apple Computer Inc. to market on Tuesday  with the launch of a new [[download]] service in Europe's latest  [[battleground]] for digital song services.","[[Caribbean]] [[Supermarkets]] [[Overwhelms]] Apple to Local [[Unloads]] Market  AMSTERDAM (Reuters) - Free Record [[Storehouse]], a Dutch music  retail chain, beat Apple Computer Inc. to market on Tuesday  with the launch of a new [[dumping]] service in Europe's latest  [[struggling]] for digital song services.",0.005207836627960205,0.514095664024353,3,2,3,263,"Successful"
"[[Super]] ant colony hits Australia A giant 100km colony of [[ants]]  which [[has]] been discovered in [[Melbourne]], Australia, could threaten local insect species.","[[Grand]] ant colony hits Australia A giant 100km colony of [[horses]]  which [[got]] been discovered in [[Manchester]], Australia, could threaten local insect species.",0.11946821212768555,0.5276142954826355,3,0,3,158,"Successful"
"[[Socialites]] unite dolphin groups Dolphin groups, or ""[[pods]]"", rely on [[socialites]] to keep them from collapsing, [[scientists]] claim.","[[Celebrities]] unite dolphin groups Dolphin groups, or ""[[cocoons]]"", rely on [[hobnobbing]] to keep them from collapsing, [[experts]] claim.",0.22010773420333862,0.525846004486084,3,0,3,101,"Successful"
"Teenage T. rex's monster growth [[Tyrannosaurus]] rex achieved its massive size due to an enormous growth spurt during its adolescent years.","Teenage T. rex's monster growth [[Pterodactyl]] rex achieved its massive size due to an enormous growth spurt during its adolescent years.",0.058744966983795166,0.8424376845359802,3,2,3,24,"Successful"
"[[Scientists]] [[Discover]] Ganymede has a [[Lumpy]] Interior [[Jet]] [[Propulsion]] Lab -- [[Scientists]] [[have]] [[discovered]] [[irregular]] [[lumps]] beneath the icy [[surface]] of Jupiter's [[largest]] moon, [[Ganymede]]. [[These]] [[irregular]] [[masses]] may [[be]] [[rock]] [[formations]], supported by Ganymede's [[icy]] shell for billions of years...","[[Experts]] [[Search]] Ganymede has a [[Lump]] Interior [[Aircraft]] [[Aerodynamics]] Lab -- [[Academic]] [[received]] [[inventions]] [[improper]] [[plugs]] beneath the icy [[shallow]] of Jupiter's [[large]] moon, [[Enceladus]]. [[This]] [[inappropriate]] [[weighted]] may [[represented]] [[stones]] [[installing]], supported by Ganymede's [[icing]] shell for billions of years...",0.0011008977890014648,0.7352582812309265,3,2,3,649,"Successful"
"Mars [[Rovers]] [[Relay]] [[Images]] [[Through]] [[Mars]] [[Express]] [[European]] Space [[Agency]] -- ESAs Mars [[Express]] has [[relayed]] [[pictures]] from one of NASA's Mars [[rovers]] for the first time, as [[part]] of a set of interplanetary [[networking]] [[demonstrations]].     The [[demonstrations]] [[pave]] the [[way]] for future Mars [[missions]] to [[draw]] on [[joint]] [[interplanetary]] [[networking]] [[capabilities]]...","Mars [[Orbiter]] [[Relays]] [[Depiction]] [[In]] [[Nov]] [[Stated]] [[Nunez]] Space [[Establishments]] -- ESAs Mars [[Manifesto]] has [[convey]] [[portrayal]] from one of NASA's Mars [[rover]] for the first time, as [[share]] of a set of interplanetary [[filet]] [[marched]].     The [[outcry]] [[opens]] the [[means]] for future Mars [[mandated]] to [[pulled]] on [[bilateral]] [[cometary]] [[grids]] [[jurisdiction]]...",0.0010599493980407715,0.11072003841400146,3,3,3,791,"Failed"
"Rocking the [[Cradle]] of Life When did life [[begin]]? One evidential [[clue]] [[stems]] from the [[fossil]] [[records]] in Western Australia, although whether these layered [[sediments]] are [[biological]] or chemical has spawned a [[spirited]] debate. Oxford [[researcher]], Nicola McLoughlin, describes some of the issues in contention.","Rocking the [[Beds]] of Life When did life [[opened]]? One evidential [[riddle]] [[wand]] from the [[dinosaur]] [[scrapbooks]] in Western Australia, although whether these layered [[loam]] are [[bio]] or chemical has spawned a [[keen]] debate. Oxford [[coroner]], Nicola McLoughlin, describes some of the issues in contention.",0.0010491609573364258,0.6941186189651489,3,0,3,312,"Successful"
"Storage, servers bruise [[HP]] earnings [[update]] Earnings per [[share]] rise compared with a year ago, but company misses analysts' expectations by a long shot.","Storage, servers bruise [[HORSEPOWER]] earnings [[contemporary]] Earnings per [[dividing]] rise compared with a year ago, but company misses analysts' expectations by a long shot.",0.0068593621253967285,0.5196250081062317,3,2,3,92,"Successful"
"IBM to hire even more new [[workers]] By the end of the [[year]], the computing giant [[plans]] to have its biggest headcount [[since]] 1991.","IBM to hire even more new [[laborers]] By the end of the [[yr]], the computing giant [[blueprints]] to have its biggest headcount [[after]] 1991.",0.005844593048095703,0.7374805212020874,3,2,3,128,"Successful"
"Sun's Looking Glass Provides 3D [[View]] Developers [[get]] [[early]] [[code]] for new operating system 'skin' still being crafted.","Sun's Looking Glass Provides 3D [[Believing]] Developers [[acquiring]] [[riffle]] [[codes]] for new operating system 'skin' still being crafted.",0.0012653470039367676,0.8254291415214539,3,2,3,154,"Successful"
"IBM Chips May Someday Heal Themselves [[New]] [[technology]] applies electrical fuses to [[help]] identify and repair faults.","IBM Chips May Someday Heal Themselves [[Innovative]] [[engineers]] applies electrical fuses to [[sustaining]] identify and repair faults.",0.0030141472816467285,0.5267632007598877,3,2,3,93,"Successful"
"Some People Not Eligible to Get in on Google IPO Google has billed its IPO as a way for everyday people to get in on the process, denying Wall Street the usual stranglehold it's had on IPOs. Public bidding, a minimum of just five shares, an open process with 28 underwriters - all this pointed to a new level of public participation. But this isn't the case.","Some People Not Eligible to Get in on Google IPO Google has billed its IPO as a way for everyday people to get in on the process, denying Wall Street the usual stranglehold it's had on IPOs. Public bidding, a minimum of just five shares, an open process with 28 underwriters - all this pointed to a new level of public participation. But this isn't the case.",0.9226204752922058,0.9226204752922058,2,2,3,1,"Skipped"
"Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...",0.9995054006576538,0.9995054006576538,2,2,3,1,"Skipped"
"[[News]]: [[Sluggish]] movement on power grid cyber security [[Industry]] cyber security [[standards]] [[fail]] to [[reach]] some of the most vulnerable [[components]] of the power [[grid]].\","[[Newsletter]]: [[Lackluster]] movement on power grid cyber security [[Yip]] cyber security [[yardstick]] [[betray]] to [[got]] some of the most vulnerable [[additives]] of the power [[networks]].\",0.0015732049942016602,0.6979817152023315,3,2,3,264,"Successful"
"Giddy Phelps Touches Gold for First Time Michael Phelps won the gold [[medal]] in the 400 [[individual]] medley and set a world record in a time of 4 [[minutes]] 8.26 seconds.","Giddy Phelps Touches Gold for First Time Michael Phelps won the gold [[trophies]] in the 400 [[distinct]] medley and set a world record in a time of 4 [[record]] 8.26 seconds.",0.2537808418273926,0.5056193470954895,1,0,1,70,"Successful"
"Tougher rules won't [[soften]] Law's game FOXBOROUGH -- [[Looking]] at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's [[easy]] to [[see]] why Ty Law, arguably the best [[cornerback]] in football, chooses [[physical]] [[play]] over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as [[Deion]] [[Sanders]] ...","Tougher rules won't [[loosening]] Law's game FOXBOROUGH -- [[Seeking]] at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's [[facile]] to [[avis]] why Ty Law, arguably the best [[meriweather]] in football, chooses [[corporal]] [[staking]] over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as [[Faulk]] [[Mcgee]] ...",0.00048363208770751953,0.5876197814941406,1,2,1,291,"Successful"
"Shoppach doesn't [[appear]] [[ready]] to [[hit]] the next level With the [[weeks]] [[dwindling]] until [[Jason]] Varitek enters free agency, the Red [[Sox]] [[continue]] to [[carefully]] [[monitor]] [[Kelly]] Shoppach , their [[catcher]] of the future, in his [[climb]] toward the majors. The Sox like most of what they have [[seen]] at Triple A Pawtucket from Shoppach, [[though]] it remains highly uncertain whether he can make the adjustments at the [[plate]] ...","Shoppach doesn't [[exhibits]] [[allready]] to [[hits]] the next level With the [[jour]] [[shrinking]] until [[Brandon]] Varitek enters free agency, the Red [[Inning]] [[chronic]] to [[diligently]] [[audit]] [[Ashley]] Shoppach , their [[recipient]] of the future, in his [[growth]] toward the majors. The Sox like most of what they have [[spotted]] at Triple A Pawtucket from Shoppach, [[except]] it remains highly uncertain whether he can make the adjustments at the [[platter]] ...",0.00038689374923706055,0.5690271854400635,1,2,1,506,"Successful"
"Mighty Ortiz makes [[sure]] Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. [[Ortiz]] [[spent]] the night before last with his baby boy, D'Angelo, who is barely 1 month old. [[He]] had [[planned]] on attending the Red Sox' [[Family]] Day at Fenway Park yesterday [[morning]], but he had to sleep in. [[After]] all, Ortiz had a son at home, and he ...","Mighty Ortiz makes [[insured]] Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. [[Rocio]] [[invests]] the night before last with his baby boy, D'Angelo, who is barely 1 month old. [[It]] had [[systems]] on attending the Red Sox' [[Housekeeping]] Day at Fenway Park yesterday [[hallo]], but he had to sleep in. [[Since]] all, Ortiz had a son at home, and he ...",0.001428365707397461,0.5822082161903381,1,2,1,222,"Successful"
"They've [[caught]] his [[eye]] In  quot;[[helping]] themselves, quot; [[Ricky]] [[Bryant]], Chas Gessner, Michael [[Jennings]], and David Patten [[did]] nothing [[Friday]] [[night]] to [[make]] [[Bill]] Belichick's [[decision]] on what to [[do]] with his [[receivers]] any [[easier]].","They've [[harvested]] his [[eyelids]] In  quot;[[supports]] themselves, quot; [[Kevin]] [[Teague]], Chas Gessner, Michael [[Mcbride]], and David Patten [[ca]] nothing [[Wednesdays]] [[blackness]] to [[furnish]] [[Billings]] Belichick's [[decisions]] on what to [[make]] with his [[addressee]] any [[softer]].",0.0003380775451660156,0.751322329044342,1,3,1,460,"Successful"
"Indians [[Mount]] Charge The [[Cleveland]] Indians [[pulled]] within one [[game]] of the AL Central lead by beating the Minnesota Twins, 7-1, Saturday night with home runs by Travis Hafner and [[Victor]] [[Martinez]].","Indians [[Fixation]] Charge The [[Akron]] Indians [[withdraws]] within one [[gaming]] of the AL Central lead by beating the Minnesota Twins, 7-1, Saturday night with home runs by Travis Hafner and [[Valeria]] [[Duarte]].",0.0005577206611633301,0.7635986804962158,1,2,1,248,"Successful"
"Sister of [[man]] who [[died]] in Vancouver [[police]] [[custody]] [[slams]] [[chief]] (Canadian Press) Canadian Press - [[VANCOUVER]] (CP) - The [[sister]] of a [[man]] who [[died]] after a [[violent]] [[confrontation]] with police [[has]] demanded the city's [[chief]] constable [[resign]] for [[defending]] the [[officer]] [[involved]].","Sister of [[mankind]] who [[goner]] in Vancouver [[officers]] [[tutelage]] [[critique]] [[execs]] (Canadian Press) Canadian Press - [[SEATTLE]] (CP) - The [[sibling]] of a [[folks]] who [[matt]] after a [[fraught]] [[dispute]] with police [[ha]] demanded the city's [[executives]] constable [[leaving]] for [[conserve]] the [[gov]] [[linked]].",0.0006284117698669434,0.5525220632553101,0,3,0,749,"Successful"
"Man Sought  #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to  #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Man Sought  #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to  #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.",0.6812354922294617,0.6812354922294617,2,2,0,1,"Skipped"
"Explosions Echo Throughout Najaf [[NAJAF]], [[Iraq]] - [[Explosions]] and [[gunfire]] [[rattled]] through the [[city]] of Najaf as U.S. [[troops]] in [[armored]] [[vehicles]] and [[tanks]] rolled back into the [[streets]] here [[Sunday]], a [[day]] after the [[collapse]] of [[talks]] - and with them a [[temporary]] cease-fire - [[intended]] to end the fighting in this [[holy]] [[city]]...","Explosions Echo Throughout Najaf [[BAGDAD]], [[Pentagon]] - [[Blowout]] and [[shooting]] [[dumbfounded]] through the [[cities]] of Najaf as U.S. [[soldiers]] in [[shielded]] [[wagon]] and [[bins]] rolled back into the [[paths]] here [[Weekends]], a [[jour]] after the [[implosion]] of [[chat]] - and with them a [[temporal]] cease-fire - [[designed]] to end the fighting in this [[noble]] [[metropolis]]...",0.000746309757232666,0.5369670391082764,0,3,0,626,"Successful"
"Frail Pope Celebrates Mass at Lourdes [[LOURDES]], France - A [[frail]] Pope John Paul II, breathing heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand [[pilgrims]], many in wheelchairs, at a [[shrine]] to the Virgin Mary that is associated with miraculous cures.    At one point he said ""help me"" in Polish while struggling through his homily in French...","Frail Pope Celebrates Mass at Lourdes [[INTENSE]], France - A [[lackluster]] Pope John Paul II, breathing heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand [[peregrine]], many in wheelchairs, at a [[refuge]] to the Virgin Mary that is associated with miraculous cures.    At one point he said ""help me"" in Polish while struggling through his homily in French...",0.001265108585357666,0.5016937255859375,0,3,0,124,"Successful"
"Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.","Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.",0.6830629110336304,0.6830629110336304,2,2,0,1,"Skipped"
"1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).","1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).",0.9512758851051331,0.9512758851051331,2,2,0,1,"Skipped"
"Iran Warns Its Missiles Can [[Hit]] [[Anywhere]] in [[Israel]]  [[TEHRAN]] (Reuters) - A [[senior]] [[Iranian]] military official said  Sunday [[Israel]] and the United [[States]] would not dare [[attack]] [[Iran]]  [[since]] it could [[strike]] back anywhere in [[Israel]] with its [[latest]]  [[missiles]], [[news]] agencies [[reported]].","Iran Warns Its Missiles Can [[Impacted]] [[Whenever]] in [[Israeli]]  [[IRAN]] (Reuters) - A [[tertiary]] [[Iraq]] military official said  Sunday [[Judaism]] and the United [[Nationals]] would not dare [[foray]] [[Persian]]  [[after]] it could [[homers]] back anywhere in [[Zionism]] with its [[past]]  [[howitzer]], [[columnist]] agencies [[tell]].",0.0006909370422363281,0.5499862432479858,0,1,0,484,"Successful"
"Afghan Army Dispatched to Calm Violence [[KABUL]], [[Afghanistan]] - Government troops [[intervened]] in Afghanistan's latest outbreak of [[deadly]] fighting between warlords, flying from the [[capital]] to the far west on U.S. and NATO airplanes to retake an air base [[contested]] in the violence, officials said Sunday...","Afghan Army Dispatched to Calm Violence [[KANDAHAR]], [[Iraq]] - Government troops [[meddling]] in Afghanistan's latest outbreak of [[died]] fighting between warlords, flying from the [[investing]] to the far west on U.S. and NATO airplanes to retake an air base [[slammed]] in the violence, officials said Sunday...",0.0006767511367797852,0.5062181949615479,0,2,0,164,"Successful"
"[[Johnson]] Helps D-Backs [[End]] Nine-Game [[Slide]] (AP) AP - [[Randy]] [[Johnson]] [[took]] a four-hitter into the [[ninth]] inning to [[help]] the [[Arizona]] Diamondbacks [[end]] a nine-game [[losing]] [[streak]] Sunday, beating [[Steve]] Trachsel and the [[New]] [[York]] [[Mets]] 2-0.","[[J]] Helps D-Backs [[Stop]] Nine-Game [[Slides]] (AP) AP - [[Greg]] [[Duncan]] [[fired]] a four-hitter into the [[seventh]] inning to [[helping]] the [[Az]] Diamondbacks [[halts]] a nine-game [[outof]] [[wave]] Sunday, beating [[Stephane]] Trachsel and the [[Innovative]] [[Ny]] [[Sox]] 2-0.",0.0008414983749389648,0.8100751638412476,1,2,1,483,"Successful"
"Retailers Vie for Back-To-School Buyers (Reuters) Reuters - [[Apparel]] [[retailers]] are hoping their\back-to-school fashions [[will]] [[make]] the [[grade]] among\style-conscious teens and young [[adults]] this [[fall]], but it could\[[be]] a [[tough]] [[sell]], with students and parents [[keeping]] a [[tighter]]\[[hold]] on their [[wallets]].","Retailers Vie for Back-To-School Buyers (Reuters) Reuters - [[Whatnot]] [[bookstores]] are hoping their\back-to-school fashions [[longing]] [[elicit]] the [[grading]] among\style-conscious teens and young [[adulthood]] this [[dwindling]], but it could\[[fi]] a [[intensive]] [[market]], with students and parents [[keep]] a [[nearer]]\[[convening]] on their [[purse]].",0.0033243894577026367,0.5454999804496765,2,3,2,486,"Successful"
